data has 418352 characters, 256 unique.
number of parameters: 3323392
data has 418351 characters, 256 unique.
  0%|          | 0/23 [00:00<?, ?it/s]
epoch 521 iter 4: train loss 1.08176. lr 2.252970e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.44it/s]
epoch 521 iter 5: train loss 1.06718. lr 2.250997e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.44it/s]
epoch 521 iter 5: train loss 1.06718. lr 2.250997e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.50it/s]
epoch 521 iter 6: train loss 1.06022. lr 2.249024e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.50it/s]
epoch 521 iter 6: train loss 1.06022. lr 2.249024e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 521 iter 7: train loss 1.02079. lr 2.247052e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 521 iter 7: train loss 1.02079. lr 2.247052e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.53it/s]
epoch 521 iter 8: train loss 1.03839. lr 2.245080e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.53it/s]
epoch 521 iter 8: train loss 1.03839. lr 2.245080e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.52it/s]
epoch 521 iter 9: train loss 1.05253. lr 2.243108e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.52it/s]
epoch 521 iter 9: train loss 1.05253. lr 2.243108e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.56it/s]
epoch 521 iter 10: train loss 1.04071. lr 2.241137e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.56it/s]
epoch 521 iter 10: train loss 1.04071. lr 2.241137e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.67it/s]
epoch 521 iter 11: train loss 1.05602. lr 2.239166e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.67it/s]
epoch 521 iter 11: train loss 1.05602. lr 2.239166e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.74it/s]
epoch 521 iter 12: train loss 1.03909. lr 2.237196e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.74it/s]
epoch 521 iter 12: train loss 1.03909. lr 2.237196e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.86it/s]
epoch 521 iter 13: train loss 1.05228. lr 2.235226e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.86it/s]
epoch 521 iter 13: train loss 1.05228. lr 2.235226e-03:  61%|██████    | 14/23 [00:01<00:01,  8.96it/s]
epoch 521 iter 14: train loss 1.05470. lr 2.233256e-03:  61%|██████    | 14/23 [00:01<00:01,  8.96it/s]
epoch 521 iter 14: train loss 1.05470. lr 2.233256e-03:  65%|██████▌   | 15/23 [00:01<00:00,  9.05it/s]
epoch 521 iter 15: train loss 1.07748. lr 2.231286e-03:  65%|██████▌   | 15/23 [00:01<00:00,  9.05it/s]
epoch 521 iter 15: train loss 1.07748. lr 2.231286e-03:  70%|██████▉   | 16/23 [00:01<00:00,  9.13it/s]
epoch 521 iter 16: train loss 1.02579. lr 2.229317e-03:  70%|██████▉   | 16/23 [00:01<00:00,  9.13it/s]
epoch 521 iter 16: train loss 1.02579. lr 2.229317e-03:  74%|███████▍  | 17/23 [00:01<00:00,  9.17it/s]
epoch 521 iter 17: train loss 1.06609. lr 2.227349e-03:  74%|███████▍  | 17/23 [00:02<00:00,  9.17it/s]
epoch 521 iter 17: train loss 1.06609. lr 2.227349e-03:  78%|███████▊  | 18/23 [00:02<00:00,  9.15it/s]
epoch 521 iter 18: train loss 1.00410. lr 2.225380e-03:  78%|███████▊  | 18/23 [00:02<00:00,  9.15it/s]
epoch 521 iter 18: train loss 1.00410. lr 2.225380e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.14it/s]
epoch 521 iter 19: train loss 1.01381. lr 2.223412e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.14it/s]
epoch 521 iter 19: train loss 1.01381. lr 2.223412e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.15it/s]
epoch 521 iter 20: train loss 1.07401. lr 2.221444e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.15it/s]
epoch 521 iter 20: train loss 1.07401. lr 2.221444e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 521 iter 21: train loss 1.02215. lr 2.219477e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 521 iter 21: train loss 1.02215. lr 2.219477e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.13it/s]
epoch 521 iter 22: train loss 1.06235. lr 2.217618e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.13it/s]
epoch 521 iter 22: train loss 1.06235. lr 2.217618e-03: 100%|██████████| 23/23 [00:02<00:00,  9.23it/s]
epoch 521 iter 22: train loss 1.06235. lr 2.217618e-03: 100%|██████████| 23/23 [00:02<00:00,  8.65it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 522 iter 0: train loss 1.05154. lr 2.215651e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 522 iter 0: train loss 1.05154. lr 2.215651e-03:   4%|▍         | 1/23 [00:00<00:03,  6.60it/s]
epoch 522 iter 1: train loss 1.06031. lr 2.213685e-03:   4%|▍         | 1/23 [00:00<00:03,  6.60it/s]
epoch 522 iter 1: train loss 1.06031. lr 2.213685e-03:   9%|▊         | 2/23 [00:00<00:02,  7.75it/s]
epoch 522 iter 2: train loss 1.03224. lr 2.211719e-03:   9%|▊         | 2/23 [00:00<00:02,  7.75it/s]
epoch 522 iter 2: train loss 1.03224. lr 2.211719e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.20it/s]
epoch 522 iter 3: train loss 1.02363. lr 2.209754e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.20it/s]
epoch 522 iter 3: train loss 1.02363. lr 2.209754e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.23it/s]
epoch 522 iter 4: train loss 1.08318. lr 2.207788e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.23it/s]
epoch 522 iter 4: train loss 1.08318. lr 2.207788e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.38it/s]
epoch 522 iter 5: train loss 1.10422. lr 2.205824e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.38it/s]
epoch 522 iter 5: train loss 1.10422. lr 2.205824e-03:  26%|██▌       | 6/23 [00:00<00:02,  8.50it/s]
epoch 522 iter 6: train loss 1.08145. lr 2.203859e-03:  26%|██▌       | 6/23 [00:00<00:02,  8.50it/s]
epoch 522 iter 6: train loss 1.08145. lr 2.203859e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 522 iter 7: train loss 1.05125. lr 2.201895e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 522 iter 7: train loss 1.05125. lr 2.201895e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.58it/s]
epoch 522 iter 8: train loss 1.04981. lr 2.199931e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.58it/s]
epoch 522 iter 8: train loss 1.04981. lr 2.199931e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.59it/s]
epoch 522 iter 9: train loss 1.00603. lr 2.197968e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.59it/s]
epoch 522 iter 9: train loss 1.00603. lr 2.197968e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.56it/s]
epoch 522 iter 10: train loss 1.02367. lr 2.196005e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.56it/s]
epoch 522 iter 10: train loss 1.02367. lr 2.196005e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.55it/s]
epoch 522 iter 11: train loss 1.00832. lr 2.194043e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.55it/s]
epoch 522 iter 11: train loss 1.00832. lr 2.194043e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.53it/s]
epoch 522 iter 12: train loss 1.04097. lr 2.192080e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.53it/s]
epoch 522 iter 12: train loss 1.04097. lr 2.192080e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.57it/s]
epoch 522 iter 13: train loss 1.07551. lr 2.190119e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.57it/s]
epoch 522 iter 13: train loss 1.07551. lr 2.190119e-03:  61%|██████    | 14/23 [00:01<00:01,  8.73it/s]
epoch 522 iter 14: train loss 0.99405. lr 2.188157e-03:  61%|██████    | 14/23 [00:01<00:01,  8.73it/s]
epoch 522 iter 14: train loss 0.99405. lr 2.188157e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.66it/s]
epoch 522 iter 15: train loss 1.05648. lr 2.186196e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.66it/s]
epoch 522 iter 15: train loss 1.05648. lr 2.186196e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.61it/s]
epoch 522 iter 16: train loss 0.99773. lr 2.184235e-03:  70%|██████▉   | 16/23 [00:02<00:00,  8.61it/s]
epoch 522 iter 16: train loss 0.99773. lr 2.184235e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.55it/s]
epoch 522 iter 17: train loss 1.06952. lr 2.182275e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.55it/s]
epoch 522 iter 17: train loss 1.06952. lr 2.182275e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.70it/s]
epoch 522 iter 18: train loss 1.06749. lr 2.180315e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.70it/s]
epoch 522 iter 18: train loss 1.06749. lr 2.180315e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.80it/s]
epoch 522 iter 19: train loss 1.01883. lr 2.178355e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.80it/s]
epoch 522 iter 19: train loss 1.01883. lr 2.178355e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.87it/s]
epoch 522 iter 20: train loss 1.02540. lr 2.176396e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.87it/s]
epoch 522 iter 20: train loss 1.02540. lr 2.176396e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.76it/s]
epoch 522 iter 21: train loss 1.07169. lr 2.174437e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.76it/s]
epoch 522 iter 21: train loss 1.07169. lr 2.174437e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.67it/s]
epoch 522 iter 22: train loss 1.06916. lr 2.172586e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.67it/s]
epoch 522 iter 22: train loss 1.06916. lr 2.172586e-03: 100%|██████████| 23/23 [00:02<00:00,  8.70it/s]
epoch 522 iter 22: train loss 1.06916. lr 2.172586e-03: 100%|██████████| 23/23 [00:02<00:00,  8.40it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 523 iter 0: train loss 1.05812. lr 2.170628e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 523 iter 0: train loss 1.05812. lr 2.170628e-03:   4%|▍         | 1/23 [00:00<00:03,  6.61it/s]
epoch 523 iter 1: train loss 1.05401. lr 2.168670e-03:   4%|▍         | 1/23 [00:00<00:03,  6.61it/s]
epoch 523 iter 1: train loss 1.05401. lr 2.168670e-03:   9%|▊         | 2/23 [00:00<00:02,  7.73it/s]
epoch 523 iter 2: train loss 1.04078. lr 2.166713e-03:   9%|▊         | 2/23 [00:00<00:02,  7.73it/s]
epoch 523 iter 2: train loss 1.04078. lr 2.166713e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.03it/s]
epoch 523 iter 3: train loss 1.02201. lr 2.164756e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.03it/s]
epoch 523 iter 3: train loss 1.02201. lr 2.164756e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.22it/s]
epoch 523 iter 4: train loss 1.10631. lr 2.162800e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.22it/s]
epoch 523 iter 4: train loss 1.10631. lr 2.162800e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.39it/s]
epoch 523 iter 5: train loss 1.08592. lr 2.160843e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.39it/s]
epoch 523 iter 5: train loss 1.08592. lr 2.160843e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.50it/s]
epoch 523 iter 6: train loss 1.04321. lr 2.158888e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.50it/s]
epoch 523 iter 6: train loss 1.04321. lr 2.158888e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 523 iter 7: train loss 1.02169. lr 2.156932e-03:  30%|███       | 7/23 [00:00<00:01,  8.57it/s]
epoch 523 iter 7: train loss 1.02169. lr 2.156932e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.75it/s]
epoch 523 iter 8: train loss 1.04590. lr 2.154977e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.75it/s]
epoch 523 iter 8: train loss 1.04590. lr 2.154977e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.91it/s]
epoch 523 iter 9: train loss 1.05744. lr 2.153023e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.91it/s]
epoch 523 iter 9: train loss 1.05744. lr 2.153023e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.99it/s]
epoch 523 iter 10: train loss 1.03908. lr 2.151068e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.99it/s]
epoch 523 iter 10: train loss 1.03908. lr 2.151068e-03:  48%|████▊     | 11/23 [00:01<00:01,  9.02it/s]
epoch 523 iter 11: train loss 1.05399. lr 2.149115e-03:  48%|████▊     | 11/23 [00:01<00:01,  9.02it/s]
epoch 523 iter 11: train loss 1.05399. lr 2.149115e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.91it/s]
epoch 523 iter 12: train loss 1.00593. lr 2.147161e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.91it/s]
epoch 523 iter 12: train loss 1.00593. lr 2.147161e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.82it/s]
epoch 523 iter 13: train loss 1.07953. lr 2.145208e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.82it/s]
epoch 523 iter 13: train loss 1.07953. lr 2.145208e-03:  61%|██████    | 14/23 [00:01<00:01,  8.75it/s]
epoch 523 iter 14: train loss 1.04554. lr 2.143255e-03:  61%|██████    | 14/23 [00:01<00:01,  8.75it/s]
epoch 523 iter 14: train loss 1.04554. lr 2.143255e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.70it/s]
epoch 523 iter 15: train loss 1.06541. lr 2.141303e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.70it/s]
epoch 523 iter 15: train loss 1.06541. lr 2.141303e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.67it/s]
epoch 523 iter 16: train loss 1.03854. lr 2.139351e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.67it/s]
epoch 523 iter 16: train loss 1.03854. lr 2.139351e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.64it/s]
epoch 523 iter 17: train loss 1.09430. lr 2.137400e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.64it/s]
epoch 523 iter 17: train loss 1.09430. lr 2.137400e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.64it/s]
epoch 523 iter 18: train loss 0.97330. lr 2.135449e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.64it/s]
epoch 523 iter 18: train loss 0.97330. lr 2.135449e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.62it/s]
epoch 523 iter 19: train loss 1.02804. lr 2.133498e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.62it/s]
epoch 523 iter 19: train loss 1.02804. lr 2.133498e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 20: train loss 1.03986. lr 2.131548e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 20: train loss 1.03986. lr 2.131548e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 21: train loss 1.06596. lr 2.129598e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 21: train loss 1.06596. lr 2.129598e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 22: train loss 1.04915. lr 2.127755e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.59it/s]
epoch 523 iter 22: train loss 1.04915. lr 2.127755e-03: 100%|██████████| 23/23 [00:02<00:00,  8.70it/s]
epoch 523 iter 22: train loss 1.04915. lr 2.127755e-03: 100%|██████████| 23/23 [00:02<00:00,  8.47it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 524 iter 0: train loss 1.10292. lr 2.125806e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 524 iter 0: train loss 1.10292. lr 2.125806e-03:   4%|▍         | 1/23 [00:00<00:03,  7.13it/s]
epoch 524 iter 1: train loss 1.05800. lr 2.123858e-03:   4%|▍         | 1/23 [00:00<00:03,  7.13it/s]
epoch 524 iter 1: train loss 1.05800. lr 2.123858e-03:   9%|▊         | 2/23 [00:00<00:02,  8.30it/s]
epoch 524 iter 2: train loss 1.00095. lr 2.121909e-03:   9%|▊         | 2/23 [00:00<00:02,  8.30it/s]
epoch 524 iter 2: train loss 1.00095. lr 2.121909e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.64it/s]
epoch 524 iter 3: train loss 1.03006. lr 2.119961e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.64it/s]
epoch 524 iter 3: train loss 1.03006. lr 2.119961e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.58it/s]
epoch 524 iter 4: train loss 1.02905. lr 2.118014e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.58it/s]
epoch 524 iter 4: train loss 1.02905. lr 2.118014e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.62it/s]
epoch 524 iter 5: train loss 1.02173. lr 2.116067e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.62it/s]
epoch 524 iter 5: train loss 1.02173. lr 2.116067e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.67it/s]
epoch 524 iter 6: train loss 1.08070. lr 2.114120e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.67it/s]
epoch 524 iter 6: train loss 1.08070. lr 2.114120e-03:  30%|███       | 7/23 [00:00<00:01,  8.69it/s]
epoch 524 iter 7: train loss 1.01818. lr 2.112174e-03:  30%|███       | 7/23 [00:00<00:01,  8.69it/s]
epoch 524 iter 7: train loss 1.01818. lr 2.112174e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.67it/s]
epoch 524 iter 8: train loss 1.03511. lr 2.110228e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.67it/s]
epoch 524 iter 8: train loss 1.03511. lr 2.110228e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.68it/s]
epoch 524 iter 9: train loss 1.05306. lr 2.108283e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.68it/s]
epoch 524 iter 9: train loss 1.05306. lr 2.108283e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.66it/s]
epoch 524 iter 10: train loss 1.04225. lr 2.106338e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.66it/s]
epoch 524 iter 10: train loss 1.04225. lr 2.106338e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.64it/s]
epoch 524 iter 11: train loss 1.05658. lr 2.104393e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.64it/s]
epoch 524 iter 11: train loss 1.05658. lr 2.104393e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.60it/s]
epoch 524 iter 12: train loss 0.99902. lr 2.102449e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.60it/s]
epoch 524 iter 12: train loss 0.99902. lr 2.102449e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.56it/s]
epoch 524 iter 13: train loss 1.05456. lr 2.100505e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.56it/s]
epoch 524 iter 13: train loss 1.05456. lr 2.100505e-03:  61%|██████    | 14/23 [00:01<00:01,  8.54it/s]
epoch 524 iter 14: train loss 1.01921. lr 2.098562e-03:  61%|██████    | 14/23 [00:01<00:01,  8.54it/s]
epoch 524 iter 14: train loss 1.01921. lr 2.098562e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.51it/s]
epoch 524 iter 15: train loss 1.08699. lr 2.096619e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.51it/s]
epoch 524 iter 15: train loss 1.08699. lr 2.096619e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.65it/s]
epoch 524 iter 16: train loss 1.04175. lr 2.094676e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.65it/s]
epoch 524 iter 16: train loss 1.04175. lr 2.094676e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.79it/s]
epoch 524 iter 17: train loss 1.09275. lr 2.092734e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.79it/s]
epoch 524 iter 17: train loss 1.09275. lr 2.092734e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.91it/s]
epoch 524 iter 18: train loss 1.04301. lr 2.090793e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.91it/s]
epoch 524 iter 18: train loss 1.04301. lr 2.090793e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.01it/s]
epoch 524 iter 19: train loss 1.00517. lr 2.088851e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.01it/s]
epoch 524 iter 19: train loss 1.00517. lr 2.088851e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.10it/s]
epoch 524 iter 20: train loss 1.04663. lr 2.086911e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.10it/s]
epoch 524 iter 20: train loss 1.04663. lr 2.086911e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 524 iter 21: train loss 1.06964. lr 2.084970e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 524 iter 21: train loss 1.06964. lr 2.084970e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.18it/s]
epoch 524 iter 22: train loss 1.03787. lr 2.083136e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.18it/s]
epoch 524 iter 22: train loss 1.03787. lr 2.083136e-03: 100%|██████████| 23/23 [00:02<00:00,  9.31it/s]
epoch 524 iter 22: train loss 1.03787. lr 2.083136e-03: 100%|██████████| 23/23 [00:02<00:00,  8.64it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 525 iter 0: train loss 1.03276. lr 2.081197e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 525 iter 0: train loss 1.03276. lr 2.081197e-03:   4%|▍         | 1/23 [00:00<00:02,  7.44it/s]
epoch 525 iter 1: train loss 1.04933. lr 2.079257e-03:   4%|▍         | 1/23 [00:00<00:02,  7.44it/s]
epoch 525 iter 1: train loss 1.04933. lr 2.079257e-03:   9%|▊         | 2/23 [00:00<00:02,  8.40it/s]
epoch 525 iter 2: train loss 0.99126. lr 2.077319e-03:   9%|▊         | 2/23 [00:00<00:02,  8.40it/s]
epoch 525 iter 2: train loss 0.99126. lr 2.077319e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.64it/s]
epoch 525 iter 3: train loss 1.05189. lr 2.075380e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.64it/s]
epoch 525 iter 3: train loss 1.05189. lr 2.075380e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.79it/s]
epoch 525 iter 4: train loss 1.05491. lr 2.073442e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.79it/s]
epoch 525 iter 4: train loss 1.05491. lr 2.073442e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.73it/s]
epoch 525 iter 5: train loss 1.04438. lr 2.071505e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.73it/s]
epoch 525 iter 5: train loss 1.04438. lr 2.071505e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.67it/s]
epoch 525 iter 6: train loss 1.05587. lr 2.069568e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.67it/s]
epoch 525 iter 6: train loss 1.05587. lr 2.069568e-03:  30%|███       | 7/23 [00:00<00:01,  8.77it/s]
epoch 525 iter 7: train loss 0.99323. lr 2.067631e-03:  30%|███       | 7/23 [00:00<00:01,  8.77it/s]
epoch 525 iter 7: train loss 0.99323. lr 2.067631e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.85it/s]
epoch 525 iter 8: train loss 1.04592. lr 2.065695e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.85it/s]
epoch 525 iter 8: train loss 1.04592. lr 2.065695e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.80it/s]
epoch 525 iter 9: train loss 1.07147. lr 2.063759e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.80it/s]
epoch 525 iter 9: train loss 1.07147. lr 2.063759e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.74it/s]
epoch 525 iter 10: train loss 1.05720. lr 2.061824e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.74it/s]
epoch 525 iter 10: train loss 1.05720. lr 2.061824e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.66it/s]
epoch 525 iter 11: train loss 1.05097. lr 2.059889e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.66it/s]
epoch 525 iter 11: train loss 1.05097. lr 2.059889e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.61it/s]
epoch 525 iter 12: train loss 1.02480. lr 2.057955e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.61it/s]
epoch 525 iter 12: train loss 1.02480. lr 2.057955e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.78it/s]
epoch 525 iter 13: train loss 1.04010. lr 2.056021e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.78it/s]
epoch 525 iter 13: train loss 1.04010. lr 2.056021e-03:  61%|██████    | 14/23 [00:01<00:01,  8.76it/s]
epoch 525 iter 14: train loss 1.00985. lr 2.054087e-03:  61%|██████    | 14/23 [00:01<00:01,  8.76it/s]
epoch 525 iter 14: train loss 1.00985. lr 2.054087e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.72it/s]
epoch 525 iter 15: train loss 1.04557. lr 2.052154e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.72it/s]
epoch 525 iter 15: train loss 1.04557. lr 2.052154e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.70it/s]
epoch 525 iter 16: train loss 1.00476. lr 2.050221e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.70it/s]
epoch 525 iter 16: train loss 1.00476. lr 2.050221e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.68it/s]
epoch 525 iter 17: train loss 1.09323. lr 2.048289e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.68it/s]
epoch 525 iter 17: train loss 1.09323. lr 2.048289e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.66it/s]
epoch 525 iter 18: train loss 1.02848. lr 2.046357e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.66it/s]
epoch 525 iter 18: train loss 1.02848. lr 2.046357e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.60it/s]
epoch 525 iter 19: train loss 1.00433. lr 2.044426e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.60it/s]
epoch 525 iter 19: train loss 1.00433. lr 2.044426e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.59it/s]
